Country,Date,Number of Cases
UK,"Apr 25 2020",4451
UK,"Apr 26 2020",4044
UK,"Apr 27 2020",3903
UK,"Apr 28 2020",3620
UK,"Apr 29 2020",3693
UK,"Apr 30 2020",5465
UK,"May 01 2020",5618
UK,"May 02 2020",4354
UK,"May 03 2020",3931
UK,"May 04 2020",3610
UK,"May 05 2020",3992
UK,"May 06 2020",5536
UK,"May 07 2020",5086
UK,"May 08 2020",4212
UK,"May 09 2020",3529
UK,"May 10 2020",3554
UK,"May 11 2020",3512
UK,"May 12 2020",3083
UK,"May 13 2020",2938
UK,"May 14 2020",3122
UK,"May 15 2020",3225
UK,"May 16 2020",3126
UK,"May 17 2020",3201
UK,"May 18 2020",2456
UK,"May 19 2020",2185
UK,"May 20 2020",1372
UK,"May 21 2020",2369
UK,"May 22 2020",2978
UK,"May 23 2020",2681
UK,"May 24 2020",2179
UK,"May 25 2020",1472
UK,"May 26 2020",1815
UK,"May 27 2020",1823
UK,"May 28 2020",1710
UK,"May 29 2020",1898
UK,"May 30 2020",1453
UK,"May 31 2020",1754
UK,"Jun 01 2020",1422
UK,"Jun 02 2020",1497
UK,"Jun 03 2020",1695
UK,"Jun 04 2020",1636
UK,"Jun 05 2020",1495
UK,"Jun 06 2020",1410
UK,"Jun 07 2020",1201
UK,"Jun 08 2020",1092
UK,"Jun 09 2020",1578
UK,"Jun 10 2020",909
UK,"Jun 11 2020",1147
UK,"Jun 12 2020",1396
UK,"Jun 13 2020",1291
UK,"Jun 14 2020",1372
UK,"Jun 15 2020",877
UK,"Jun 16 2020",1158
UK,"Jun 17 2020",1010
UK,"Jun 18 2020",1103
UK,"Jun 19 2020",1220
UK,"Jun 20 2020",1173
UK,"Jun 21 2020",1106
UK,"Jun 22 2020",868
UK,"Jun 23 2020",834
UK,"Jun 24 2020",591
UK,"Jun 25 2020",1013
UK,"Jun 26 2020",1251
UK,"Jun 27 2020",806
UK,"Jun 28 2020",816
UK,"Jun 29 2020",737
UK,"Jun 30 2020",624
UK,"Jul 01 2020",751
UK,"Jul 02 2020",578
UK,"Jul 03 2020",521
UK,"Jul 04 2020",626
UK,"Jul 05 2020",518
UK,"Jul 06 2020",353
UK,"Jul 07 2020",583
UK,"Jul 08 2020",632
UK,"Jul 09 2020",644
UK,"Jul 10 2020",513
UK,"Jul 11 2020",822
UK,"Jul 12 2020",651
UK,"Jul 13 2020",530
UK,"Jul 14 2020",398
UK,"Jul 15 2020",538
UK,"Jul 16 2020",641
UK,"Jul 17 2020",687
UK,"Jul 18 2020",827
UK,"Jul 19 2020",726
UK,"Jul 20 2020",580
UK,"Jul 21 2020",445
UK,"Jul 22 2020",560
UK,"Jul 23 2020",769
UK,"Jul 24 2020",768
UK,"Jul 25 2020",767
UK,"Jul 26 2020",745
UK,"Jul 27 2020",685
UK,"Jul 28 2020",581
UK,"Jul 29 2020",763
UK,"Jul 30 2020",846
UK,"Jul 31 2020",880
UK,"Aug 01 2020",771
UK,"Aug 02 2020",743
UK,"Aug 03 2020",928
UK,"Aug 04 2020",670
UK,"Aug 05 2020",891
UK,"Aug 06 2020",950
UK,"Aug 07 2020",871
UK,"Aug 08 2020",758
UK,"Aug 09 2020",1062
UK,"Aug 10 2020",816
UK,"Aug 11 2020",1148
UK,"Aug 12 2020",1009
UK,"Aug 13 2020",1129
UK,"Aug 14 2020",1440
UK,"Aug 15 2020",1077
UK,"Aug 16 2020",1040
UK,"Aug 17 2020",713
UK,"Aug 18 2020",1089
UK,"Aug 19 2020",812
UK,"Aug 20 2020",1182
UK,"Aug 21 2020",1033
UK,"Aug 22 2020",1288
UK,"Aug 23 2020",1160
UK,"Aug 24 2020",853
UK,"Aug 25 2020",1184
UK,"Aug 26 2020",1048
UK,"Aug 27 2020",1522
UK,"Aug 28 2020",1276
UK,"Aug 29 2020",1108
UK,"Aug 30 2020",1715
UK,"Aug 31 2020",1406
UK,"Sep 01 2020",1295
UK,"Sep 02 2020",1508
UK,"Sep 03 2020",1735
UK,"Sep 04 2020",1940
UK,"Sep 05 2020",1813
UK,"Sep 06 2020",2988
UK,"Sep 07 2020",2948
UK,"Sep 08 2020",2460
UK,"Sep 09 2020",2659
UK,"Sep 10 2020",2919
UK,"Sep 11 2020",3539
UK,"Sep 12 2020",3497
UK,"Sep 13 2020",3330
UK,"Sep 14 2020",2619
UK,"Sep 15 2020",3105
UK,"Sep 16 2020",3991
UK,"Sep 17 2020",3395
UK,"Sep 18 2020",4322
UK,"Sep 19 2020",4516
UK,"Sep 20 2020",4156
UK,"Sep 21 2020",4437
UK,"Sep 22 2020",5079
UK,"Sep 23 2020",6899
UK,"Sep 24 2020",7357
UK,"Sep 25 2020",7518
UK,"Sep 26 2020",7579
UK,"Sep 27 2020",7713
UK,"Sep 28 2020",4662
UK,"Sep 29 2020",9116
UK,"Sep 30 2020",10157
UK,"Oct 01 2020",11047
UK,"Oct 02 2020",11754
UK,"Oct 03 2020",7070
UK,"Oct 04 2020",7981
UK,"Oct 05 2020",12594
UK,"Oct 06 2020",14542
UK,"Oct 07 2020",14162
UK,"Oct 08 2020",17540
UK,"Oct 09 2020",13863
UK,"Oct 10 2020",15166
UK,"Oct 11 2020",12872
UK,"Oct 12 2020",13970
UK,"Oct 13 2020",17234
UK,"Oct 14 2020",19722
UK,"Oct 15 2020",18965
UK,"Oct 16 2020",15650
UK,"Oct 17 2020",16170
UK,"Oct 18 2020",16981
UK,"Oct 19 2020",18803
UK,"Oct 20 2020",21330
UK,"Oct 21 2020",26684
UK,"Oct 22 2020",21243
UK,"Oct 23 2020",20530
UK,"Oct 24 2020",23012
UK,"Oct 25 2020",19790
UK,"Oct 26 2020",20890
UK,"Oct 27 2020",22884
UK,"Oct 28 2020",24701
UK,"Oct 29 2020",23065
UK,"Oct 30 2020",24405
UK,"Oct 31 2020",21915
UK,"Nov 01 2020",23254
UK,"Nov 02 2020",18950
UK,"Nov 03 2020",20018
UK,"Nov 04 2020",25174
UK,"Nov 05 2020",24141
UK,"Nov 06 2020",23287
UK,"Nov 07 2020",24957
UK,"Nov 08 2020",20572
UK,"Nov 09 2020",21350
UK,"Nov 10 2020",20412
UK,"Nov 11 2020",22950
UK,"Nov 12 2020",33470
UK,"Nov 13 2020",27301
UK,"Nov 14 2020",26860
UK,"Nov 15 2020",24962
UK,"Nov 16 2020",21363
UK,"Nov 17 2020",20051
UK,"Nov 18 2020",19609
UK,"Nov 19 2020",22915
UK,"Nov 20 2020",20252
UK,"Nov 21 2020",19875
UK,"Nov 22 2020",18662
UK,"Nov 23 2020",15450
UK,"Nov 24 2020",11299
UK,"Nov 25 2020",18213
UK,"Nov 26 2020",16272
UK,"Nov 27 2020",16022
UK,"Nov 28 2020",15871
UK,"Nov 29 2020",12155
UK,"Nov 30 2020",12329
UK,"Dec 01 2020",13430
UK,"Dec 02 2020",16169
UK,"Dec 03 2020",14879
UK,"Dec 04 2020",16298
UK,"Dec 05 2020",15538
UK,"Dec 06 2020",17272
UK,"Dec 07 2020",14717
UK,"Dec 08 2020",12282
UK,"Dec 09 2020",16578
UK,"Dec 10 2020",20964
UK,"Dec 11 2020",21671
UK,"Dec 12 2020",21502
UK,"Dec 13 2020",18447
UK,"Dec 14 2020",20263
UK,"Dec 15 2020",18450
UK,"Dec 16 2020",25161
UK,"Dec 17 2020",35383
UK,"Dec 18 2020",28507
UK,"Dec 19 2020",27052
UK,"Dec 20 2020",35928
UK,"Dec 21 2020",33363
UK,"Dec 22 2020",36804
UK,"Dec 23 2020",39237
UK,"Dec 24 2020",39036
UK,"Dec 25 2020",32725
UK,"Dec 26 2020",36532
UK,"Dec 27 2020",30501
UK,"Dec 28 2020",41385
UK,"Dec 29 2020",53135
UK,"Dec 30 2020",50023
UK,"Dec 31 2020",55892
UK,"Jan 01 2021",53284
UK,"Jan 02 2021",57725
UK,"Jan 03 2021",54990
UK,"Jan 04 2021",58784
UK,"Jan 05 2021",60916
UK,"Jan 06 2021",62322
UK,"Jan 07 2021",52618
UK,"Jan 08 2021",68053
UK,"Jan 09 2021",59937
UK,"Jan 10 2021",54940
UK,"Jan 11 2021",46169
UK,"Jan 12 2021",45533
UK,"Jan 13 2021",47525
UK,"Jan 14 2021",48682
UK,"Jan 15 2021",55757
UK,"Jan 16 2021",41346
UK,"Jan 17 2021",38598
UK,"Jan 18 2021",37535
UK,"Jan 19 2021",33355
UK,"Jan 20 2021",38905
UK,"Jan 21 2021",37892
UK,"Jan 22 2021",40261
UK,"Jan 23 2021",33552
UK,"Jan 24 2021",30004
UK,"Jan 25 2021",22194
UK,"Jan 26 2021",20089
UK,"Jan 27 2021",25308
UK,"Jan 28 2021",28680
UK,"Jan 29 2021",29079
UK,"Jan 30 2021",23275
UK,"Jan 31 2021",21088
UK,"Feb 01 2021",18607
UK,"Feb 02 2021",16840
UK,"Feb 03 2021",19202
UK,"Feb 04 2021",20634
UK,"Feb 05 2021",19114
UK,"Feb 06 2021",18262
UK,"Feb 07 2021",15845
UK,"Feb 08 2021",14104
UK,"Feb 09 2021",12364
UK,"Feb 10 2021",13013
UK,"Feb 11 2021",13494
UK,"Feb 12 2021",15143
UK,"Feb 13 2021",13308
UK,"Feb 14 2021",10972
UK,"Feb 15 2021",9765
UK,"Feb 16 2021",10624
UK,"Feb 17 2021",12718
UK,"Feb 18 2021",12057
UK,"Feb 19 2021",12027
UK,"Feb 20 2021",10406
UK,"Feb 21 2021",9834
UK,"Feb 22 2021",10641
UK,"Feb 23 2021",8489
UK,"Feb 24 2021",9938
UK,"Feb 25 2021",9985
UK,"Feb 26 2021",8523
UK,"Feb 27 2021",7434
UK,"Feb 28 2021",6035
UK,"Mar 01 2021",5455
UK,"Mar 02 2021",6391
UK,"Mar 03 2021",6385
UK,"Mar 04 2021",6572
UK,"Mar 05 2021",5946
UK,"Mar 06 2021",6040
UK,"Mar 07 2021",5177
UK,"Mar 08 2021",4712
UK,"Mar 09 2021",5766
UK,"Mar 10 2021",5926
UK,"Mar 11 2021",6753
UK,"Mar 12 2021",6609
UK,"Mar 13 2021",5534
UK,"Mar 14 2021",4618
UK,"Mar 15 2021",5089
UK,"Mar 16 2021",5294
UK,"Mar 17 2021",5758
UK,"Mar 18 2021",6303
UK,"Mar 19 2021",4802
UK,"Mar 20 2021",5587
UK,"Mar 21 2021",5312
UK,"Mar 22 2021",5342
UK,"Mar 23 2021",5095
UK,"Mar 24 2021",5605
UK,"Mar 25 2021",6219
UK,"Mar 26 2021",5621
UK,"Mar 27 2021",4715
UK,"Mar 28 2021",3862
UK,"Mar 29 2021",4654
UK,"Mar 30 2021",4040
UK,"Mar 31 2021",4052
UK,"Apr 01 2021",4478
UK,"Apr 02 2021",3402
UK,"Apr 03 2021",3423
UK,"Apr 04 2021"        ,2297            
Italy,"Feb 15 2020",null
Italy,"Feb 16 2020",0
Italy,"Feb 17 2020",0
Italy,"Feb 18 2020",0
Italy,"Feb 19 2020",0
Italy,"Feb 20 2020",1
Italy,"Feb 21 2020",17
Italy,"Feb 22 2020",58
Italy,"Feb 23 2020",78
Italy,"Feb 24 2020",72
Italy,"Feb 25 2020",94
Italy,"Feb 26 2020",147
Italy,"Feb 27 2020",185
Italy,"Feb 28 2020",234
Italy,"Feb 29 2020",239
Italy,"Mar 01 2020",574
Italy,"Mar 02 2020",336
Italy,"Mar 03 2020",466
Italy,"Mar 04 2020",588
Italy,"Mar 05 2020",769
Italy,"Mar 06 2020",778
Italy,"Mar 07 2020",1247
Italy,"Mar 08 2020",1494
Italy,"Mar 09 2020",1799
Italy,"Mar 10 2020",977
Italy,"Mar 11 2020",2313
Italy,"Mar 12 2020",2653
Italy,"Mar 13 2020",2548
Italy,"Mar 14 2020",3499
Italy,"Mar 15 2020",3593
Italy,"Mar 16 2020",3235
Italy,"Mar 17 2020",3527
Italy,"Mar 18 2020",4208
Italy,"Mar 19 2020",5324
Italy,"Mar 20 2020",5988
Italy,"Mar 21 2020",6554
Italy,"Mar 22 2020",5560
Italy,"Mar 23 2020",4783
Italy,"Mar 24 2020",5240
Italy,"Mar 25 2020",5198
Italy,"Mar 26 2020",6202
Italy,"Mar 27 2020",5907
Italy,"Mar 28 2020",5973
Italy,"Mar 29 2020",5215
Italy,"Mar 30 2020",4047
Italy,"Mar 31 2020",4053
Italy,"Apr 01 2020",4783
Italy,"Apr 02 2020",4669
Italy,"Apr 03 2020",4585
Italy,"Apr 04 2020",4807
Italy,"Apr 05 2020",4318
Italy,"Apr 06 2020",3599
Italy,"Apr 07 2020",3037
Italy,"Apr 08 2020",3834
Italy,"Apr 09 2020",4204
Italy,"Apr 10 2020",3950
Italy,"Apr 11 2020",4697
Italy,"Apr 12 2020",4094
Italy,"Apr 13 2020",3153
Italy,"Apr 14 2020",2973
Italy,"Apr 15 2020",2666
Italy,"Apr 16 2020",3787
Italy,"Apr 17 2020",3494
Italy,"Apr 18 2020",3492
Italy,"Apr 19 2020",3047
Italy,"Apr 20 2020",2251
Italy,"Apr 21 2020",2727
Italy,"Apr 22 2020",3370
Italy,"Apr 23 2020",2644
Italy,"Apr 24 2020",3022
Italy,"Apr 25 2020",2357
Italy,"Apr 26 2020",2325
Italy,"Apr 27 2020",1738
Italy,"Apr 28 2020",2092
Italy,"Apr 29 2020",2086
Italy,"Apr 30 2020",1872
Italy,"May 01 2020",1966
Italy,"May 02 2020",1900
Italy,"May 03 2020",1389
Italy,"May 04 2020",1222
Italy,"May 05 2020",1075
Italy,"May 06 2020",1445
Italy,"May 07 2020",1402
Italy,"May 08 2020",1328
Italy,"May 09 2020",1083
Italy,"May 10 2020",802
Italy,"May 11 2020",745
Italy,"May 12 2020",1403
Italy,"May 13 2020",888
Italy,"May 14 2020",993
Italy,"May 15 2020",789
Italy,"May 16 2020",875
Italy,"May 17 2020",675
Italy,"May 18 2020",451
Italy,"May 19 2020",813
Italy,"May 20 2020",665
Italy,"May 21 2020",643
Italy,"May 22 2020",653
Italy,"May 23 2020",670
Italy,"May 24 2020",532
Italy,"May 25 2020",300
Italy,"May 26 2020",397
Italy,"May 27 2020",585
Italy,"May 28 2020",594
Italy,"May 29 2020",517
Italy,"May 30 2020",417
Italy,"May 31 2020",334
Italy,"Jun 01 2020",200
Italy,"Jun 02 2020",319
Italy,"Jun 03 2020",322
Italy,"Jun 04 2020",177
Italy,"Jun 05 2020",519
Italy,"Jun 06 2020",270
Italy,"Jun 07 2020",197
Italy,"Jun 08 2020",280
Italy,"Jun 09 2020",283
Italy,"Jun 10 2020",202
Italy,"Jun 11 2020",380
Italy,"Jun 12 2020",163
Italy,"Jun 13 2020",347
Italy,"Jun 14 2020",337
Italy,"Jun 15 2020",301
Italy,"Jun 16 2020",210
Italy,"Jun 17 2020",329
Italy,"Jun 18 2020",332
Italy,"Jun 19 2020",251
Italy,"Jun 20 2020",264
Italy,"Jun 21 2020",224
Italy,"Jun 22 2020",221
Italy,"Jun 23 2020",113
Italy,"Jun 24 2020",190
Italy,"Jun 25 2020",296
Italy,"Jun 26 2020",255
Italy,"Jun 27 2020",175
Italy,"Jun 28 2020",174
Italy,"Jun 29 2020",126
Italy,"Jun 30 2020",142
Italy,"Jul 01 2020",182
Italy,"Jul 02 2020",201
Italy,"Jul 03 2020",223
Italy,"Jul 04 2020",235
Italy,"Jul 05 2020",192
Italy,"Jul 06 2020",208
Italy,"Jul 07 2020",137
Italy,"Jul 08 2020",193
Italy,"Jul 09 2020",214
Italy,"Jul 10 2020",276
Italy,"Jul 11 2020",188
Italy,"Jul 12 2020",234
Italy,"Jul 13 2020",169
Italy,"Jul 14 2020",114
Italy,"Jul 15 2020",162
Italy,"Jul 16 2020",230
Italy,"Jul 17 2020",231
Italy,"Jul 18 2020",249
Italy,"Jul 19 2020",218
Italy,"Jul 20 2020",190
Italy,"Jul 21 2020",128
Italy,"Jul 22 2020",280
Italy,"Jul 23 2020",306
Italy,"Jul 24 2020",252
Italy,"Jul 25 2020",273
Italy,"Jul 26 2020",252
Italy,"Jul 27 2020",170
Italy,"Jul 28 2020",181
Italy,"Jul 29 2020",289
Italy,"Jul 30 2020",382
Italy,"Jul 31 2020",379
Italy,"Aug 01 2020",295
Italy,"Aug 02 2020",238
Italy,"Aug 03 2020",159
Italy,"Aug 04 2020",190
Italy,"Aug 05 2020",384
Italy,"Aug 06 2020",401
Italy,"Aug 07 2020",552
Italy,"Aug 08 2020",347
Italy,"Aug 09 2020",463
Italy,"Aug 10 2020",259
Italy,"Aug 11 2020",412
Italy,"Aug 12 2020",476
Italy,"Aug 13 2020",522
Italy,"Aug 14 2020",574
Italy,"Aug 15 2020",627
Italy,"Aug 16 2020",479
Italy,"Aug 17 2020",320
Italy,"Aug 18 2020",401
Italy,"Aug 19 2020",642
Italy,"Aug 20 2020",840
Italy,"Aug 21 2020",947
Italy,"Aug 22 2020",1071
Italy,"Aug 23 2020",1209
Italy,"Aug 24 2020",952
Italy,"Aug 25 2020",876
Italy,"Aug 26 2020",1365
Italy,"Aug 27 2020",1409
Italy,"Aug 28 2020",1462
Italy,"Aug 29 2020",1444
Italy,"Aug 30 2020",1365
Italy,"Aug 31 2020",999
Italy,"Sep 01 2020",984
Italy,"Sep 02 2020",1332
Italy,"Sep 03 2020",1402
Italy,"Sep 04 2020",1738
Italy,"Sep 05 2020",1708
Italy,"Sep 06 2020",1306
Italy,"Sep 07 2020",1107
Italy,"Sep 08 2020",1367
Italy,"Sep 09 2020",1438
Italy,"Sep 10 2020",1604
Italy,"Sep 11 2020",1625
Italy,"Sep 12 2020",1508
Italy,"Sep 13 2020",1473
Italy,"Sep 14 2020",1011
Italy,"Sep 15 2020",1237
Italy,"Sep 16 2020",1454
Italy,"Sep 17 2020",1590
Italy,"Sep 18 2020",1932
Italy,"Sep 19 2020",1647
Italy,"Sep 20 2020",1594
Italy,"Sep 21 2020",1356
Italy,"Sep 22 2020",1395
Italy,"Sep 23 2020",1651
Italy,"Sep 24 2020",1796
Italy,"Sep 25 2020",1931
Italy,"Sep 26 2020",1880
Italy,"Sep 27 2020",1774
Italy,"Sep 28 2020",1502
Italy,"Sep 29 2020",1650
Italy,"Sep 30 2020",1857
Italy,"Oct 01 2020",2559
Italy,"Oct 02 2020",2505
Italy,"Oct 03 2020",2853
Italy,"Oct 04 2020",2590
Italy,"Oct 05 2020",2263
Italy,"Oct 06 2020",2682
Italy,"Oct 07 2020",3698
Italy,"Oct 08 2020",4483
Italy,"Oct 09 2020",5403
Italy,"Oct 10 2020",5758
Italy,"Oct 11 2020",5487
Italy,"Oct 12 2020",4632
Italy,"Oct 13 2020",5913
Italy,"Oct 14 2020",7376
Italy,"Oct 15 2020",8839
Italy,"Oct 16 2020",10057
Italy,"Oct 17 2020",10982
Italy,"Oct 18 2020",11766
Italy,"Oct 19 2020",9366
Italy,"Oct 20 2020",10950
Italy,"Oct 21 2020",15267
Italy,"Oct 22 2020",16169
Italy,"Oct 23 2020",19237
Italy,"Oct 24 2020",19745
Italy,"Oct 25 2020",21392
Italy,"Oct 26 2020",17124
Italy,"Oct 27 2020",22079
Italy,"Oct 28 2020",25058
Italy,"Oct 29 2020",26935
Italy,"Oct 30 2020",31210
Italy,"Oct 31 2020",31956
Italy,"Nov 01 2020",30102
Italy,"Nov 02 2020",22410
Italy,"Nov 03 2020",28423
Italy,"Nov 04 2020",30638
Italy,"Nov 05 2020",34776
Italy,"Nov 06 2020",38067
Italy,"Nov 07 2020",40092
Italy,"Nov 08 2020",32899
Italy,"Nov 09 2020",25476
Italy,"Nov 10 2020",35235
Italy,"Nov 11 2020",33101
Italy,"Nov 12 2020",38231
Italy,"Nov 13 2020",41195
Italy,"Nov 14 2020",37505
Italy,"Nov 15 2020",34206
Italy,"Nov 16 2020",27553
Italy,"Nov 17 2020",32282
Italy,"Nov 18 2020",34495
Italy,"Nov 19 2020",36427
Italy,"Nov 20 2020",37508
Italy,"Nov 21 2020",34967
Italy,"Nov 22 2020",28529
Italy,"Nov 23 2020",23020
Italy,"Nov 24 2020",23289
Italy,"Nov 25 2020",25975
Italy,"Nov 26 2020",29100
Italy,"Nov 27 2020",28494
Italy,"Nov 28 2020",26501
Italy,"Nov 29 2020",20807
Italy,"Nov 30 2020",16320
Italy,"Dec 01 2020",19177
Italy,"Dec 02 2020",20611
Italy,"Dec 03 2020",23087
Italy,"Dec 04 2020",23930
Italy,"Dec 05 2020",20941
Italy,"Dec 06 2020",18765
Italy,"Dec 07 2020",13640
Italy,"Dec 08 2020",14735
Italy,"Dec 09 2020",12711
Italy,"Dec 10 2020",16949
Italy,"Dec 11 2020",18608
Italy,"Dec 12 2020",19793
Italy,"Dec 13 2020",17887
Italy,"Dec 14 2020",11973
Italy,"Dec 15 2020",14713
Italy,"Dec 16 2020",17504
Italy,"Dec 17 2020",18212
Italy,"Dec 18 2020",18021
Italy,"Dec 19 2020",16338
Italy,"Dec 20 2020",15164
Italy,"Dec 21 2020",10876
Italy,"Dec 22 2020",13331
Italy,"Dec 23 2020",14569
Italy,"Dec 24 2020",18092
Italy,"Dec 25 2020",19103
Italy,"Dec 26 2020",10438
Italy,"Dec 27 2020",8930
Italy,"Dec 28 2020",8627
Italy,"Dec 29 2020",11245
Italy,"Dec 30 2020",16282
Italy,"Dec 31 2020",23571
Italy,"Jan 01 2021",22304
Italy,"Jan 02 2021",12258
Italy,"Jan 03 2021",14278
Italy,"Jan 04 2021",10811
Italy,"Jan 05 2021",15427
Italy,"Jan 06 2021",20448
Italy,"Jan 07 2021",18112
Italy,"Jan 08 2021",17591
Italy,"Jan 09 2021",20114
Italy,"Jan 10 2021",18721
Italy,"Jan 11 2021",12578
Italy,"Jan 12 2021",14277
Italy,"Jan 13 2021",15869
Italy,"Jan 14 2021",17308
Italy,"Jan 15 2021",16146
Italy,"Jan 16 2021",16309
Italy,"Jan 17 2021",12545
Italy,"Jan 18 2021",8824
Italy,"Jan 19 2021",10494
Italy,"Jan 20 2021",13548
Italy,"Jan 21 2021",14078
Italy,"Jan 22 2021",13633
Italy,"Jan 23 2021",13330
Italy,"Jan 24 2021",11627
Italy,"Jan 25 2021",8552
Italy,"Jan 26 2021",10580
Italy,"Jan 27 2021",15192
Italy,"Jan 28 2021",14361
Italy,"Jan 29 2021",13572
Italy,"Jan 30 2021",12712
Italy,"Jan 31 2021",11252
Italy,"Feb 01 2021",7916
Italy,"Feb 02 2021",9653
Italy,"Feb 03 2021",13186
Italy,"Feb 04 2021",13654
Italy,"Feb 05 2021",14215
Italy,"Feb 06 2021",13441
Italy,"Feb 07 2021",11640
Italy,"Feb 08 2021",7952
Italy,"Feb 09 2021",10621
Italy,"Feb 10 2021",12947
Italy,"Feb 11 2021",15131
Italy,"Feb 12 2021",13899
Italy,"Feb 13 2021",13524
Italy,"Feb 14 2021",11061
Italy,"Feb 15 2021",7333
Italy,"Feb 16 2021",10378
Italy,"Feb 17 2021",12067
Italy,"Feb 18 2021",13753
Italy,"Feb 19 2021",15462
Italy,"Feb 20 2021",14929
Italy,"Feb 21 2021",13439
Italy,"Feb 22 2021",9615
Italy,"Feb 23 2021",13292
Italy,"Feb 24 2021",16409
Italy,"Feb 25 2021",19875
Italy,"Feb 26 2021",20485
Italy,"Feb 27 2021",18901
Italy,"Feb 28 2021",17447
Italy,"Mar 01 2021",13094
Italy,"Mar 02 2021",17039
Italy,"Mar 03 2021",20864
Italy,"Mar 04 2021",22839
Italy,"Mar 05 2021",24028
Italy,"Mar 06 2021",23600
Italy,"Mar 07 2021",20745
Italy,"Mar 08 2021",13878
Italy,"Mar 09 2021",19615
Italy,"Mar 10 2021",22385
Italy,"Mar 11 2021",25639
Italy,"Mar 12 2021",26793
Italy,"Mar 13 2021",26051
Italy,"Mar 14 2021",21300
Italy,"Mar 15 2021",15247
Italy,"Mar 16 2021",20377
Italy,"Mar 17 2021",23025
Italy,"Mar 18 2021",24907
Italy,"Mar 19 2021",25816
Italy,"Mar 20 2021",23718
Italy,"Mar 21 2021",20149
Italy,"Mar 22 2021",13820
Italy,"Mar 23 2021",18744
Italy,"Mar 24 2021",21239
Italy,"Mar 25 2021",23798
Italy,"Mar 26 2021",23982
Italy,"Mar 27 2021",23832
Italy,"Mar 28 2021",19595
Italy,"Mar 29 2021",12954
Italy,"Mar 30 2021",16000
Italy,"Mar 31 2021",22439
Italy,"Apr 01 2021",23634
Italy,"Apr 02 2021",21918
Italy,"Apr 03 2021",21253
Italy,"Apr 04 2021"        ,18025            
Turkey,"Feb 15 2020",null
Turkey,"Feb 16 2020",null
Turkey,"Feb 17 2020",null
Turkey,"Feb 18 2020",null
Turkey,"Feb 19 2020",null
Turkey,"Feb 20 2020",null
Turkey,"Feb 21 2020",null
Turkey,"Feb 22 2020",null
Turkey,"Feb 23 2020",null
Turkey,"Feb 24 2020",null
Turkey,"Feb 25 2020",null
Turkey,"Feb 26 2020",null
Turkey,"Feb 27 2020",null
Turkey,"Feb 28 2020",null
Turkey,"Feb 29 2020",null
Turkey,"Mar 01 2020",null
Turkey,"Mar 02 2020",null
Turkey,"Mar 03 2020",null
Turkey,"Mar 04 2020",null
Turkey,"Mar 05 2020",null
Turkey,"Mar 06 2020",null
Turkey,"Mar 07 2020",null
Turkey,"Mar 08 2020",null
Turkey,"Mar 09 2020",null
Turkey,"Mar 10 2020",null
Turkey,"Mar 11 2020",0
Turkey,"Mar 12 2020",0
Turkey,"Mar 13 2020",11
Turkey,"Mar 14 2020",3
Turkey,"Mar 15 2020",33
Turkey,"Mar 16 2020",79
Turkey,"Mar 17 2020",139
Turkey,"Mar 18 2020",253
Turkey,"Mar 19 2020",457
Turkey,"Mar 20 2020",846
Turkey,"Mar 21 2020",753
Turkey,"Mar 22 2020",786
Turkey,"Mar 23 2020",797
Turkey,"Mar 24 2020",933
Turkey,"Mar 25 2020",1526
Turkey,"Mar 26 2020",3253
Turkey,"Mar 27 2020",5628
Turkey,"Mar 28 2020",4635
Turkey,"Mar 29 2020",4937
Turkey,"Mar 30 2020",4379
Turkey,"Mar 31 2020",7355
Turkey,"Apr 01 2020",5843
Turkey,"Apr 02 2020",6680
Turkey,"Apr 03 2020",7578
Turkey,"Apr 04 2020",8196
Turkey,"Apr 05 2020",8527
Turkey,"Apr 06 2020",8563
Turkey,"Apr 07 2020",10586
Turkey,"Apr 08 2020",11198
Turkey,"Apr 09 2020",11033
Turkey,"Apr 10 2020",12912
Turkey,"Apr 11 2020",13976
Turkey,"Apr 12 2020",13026
Turkey,"Apr 13 2020",11133
Turkey,"Apr 14 2020",11049
Turkey,"Apr 15 2020",11645
Turkey,"Apr 16 2020",13059
Turkey,"Apr 17 2020",11840
Turkey,"Apr 18 2020",10290
Turkey,"Apr 19 2020",10818
Turkey,"Apr 20 2020",12714
Turkey,"Apr 21 2020",12542
Turkey,"Apr 22 2020",8386
Turkey,"Apr 23 2020",8476
Turkey,"Apr 24 2020",8492
Turkey,"Apr 25 2020",7782
Turkey,"Apr 26 2020",6411
Turkey,"Apr 27 2020",5796
Turkey,"Apr 28 2020",6506
Turkey,"Apr 29 2020",7986
Turkey,"Apr 30 2020",7113
Turkey,"May 01 2020",5951
Turkey,"May 02 2020",5394
Turkey,"May 03 2020",4542
Turkey,"May 04 2020",4390
Turkey,"May 05 2020",4983
Turkey,"May 06 2020",6128
Turkey,"May 07 2020",5378
Turkey,"May 08 2020",5027
Turkey,"May 09 2020",4205
Turkey,"May 10 2020",4194
Turkey,"May 11 2020",3030
Turkey,"May 12 2020",4635
Turkey,"May 13 2020",4458
Turkey,"May 14 2020",4447
Turkey,"May 15 2020",4646
Turkey,"May 16 2020",4379
Turkey,"May 17 2020",3721
Turkey,"May 18 2020",3150
Turkey,"May 19 2020",2780
Turkey,"May 20 2020",2644
Turkey,"May 21 2020",2614
Turkey,"May 22 2020",2589
Turkey,"May 23 2020",3226
